	Date	Time	Tweet	Picture	Longitude	Lattitude
2346	29.11.2026	10:06:03	"""Vous aurez été bien surpris, Monsieur et ami, de mon long silence après le tout aimable article du Moniteur"" à Sauvo, 1836-05-11 (https://constance-de-salm.de/archiv/#/document/9743)"		2.3488	48.85341
2347	30.11.2026	18:07:50	"""Je suis fort flattée, Monsieur, du désir que témoigne la Société d’encouragement pour les lettres et les beaux-arts "" à Roosmalen, 1836-03-15 (https://constance-de-salm.de/archiv/#/document/9724)"		2.3488	48.85341
2348	30.11.2026	12:54:56	"""Je veux vous dire encore, Monsieur, une chose de bien peu d’importance; "" à Sanson de Pongerville, 1836-02-21 (https://constance-de-salm.de/archiv/#/document/9712)"		2.3488	48.85341
2349	1.12.2026	19:21:28	"""Un de mes amis qui est venu chez moi, hier au soir, m’a dit, Monsieur, qu’il vous quittait "" à Sauvo, 1836-04-20 (https://constance-de-salm.de/archiv/#/document/9736)"		2.3488	48.85341
2350	1.12.2026	15:31:21	"""Quand vous m’avez prié hier, Monsieur, d’écrire que j’accepterais volontiers votre tout honorable proposition "" à Paillet, 1836-03-09 (https://constance-de-salm.de/archiv/#/document/9717)"		2.3488	48.85341
2351	2.12.2026	15:38:10	"""Vous êtes trop aimable, Monsieur, d’avoir repensé à la petite affaire de l’abonnement à l’Époque. "" à Montémont, 1836-05-30 (https://constance-de-salm.de/archiv/#/document/9755)"		2.3488	48.85341
2352	2.12.2026	12:48:40	"""Je veux vous annoncer moi-même, Monsieur et ancien ami, ce que peut-être vous savez déjà; "" à Duval, 1836-06-25 (https://constance-de-salm.de/archiv/#/document/9806)"		6.5	51.1
2353	3.12.2026	07:25:01	"""Votre lettre que j’ai reçue il y a quelque temps, Monsieur, m’a fait grand plaisir. "" à Châtelain, 1836-07-13 (https://constance-de-salm.de/archiv/#/document/9820)"		6.5	51.1
2354	3.12.2026	19:51:38	"""Un colonel prussien qui nous arrive, Monsieur, et qui vient de Liège, nous dit que vous êtes attendu "" à Jullien de Paris, 1836-07-11 (https://constance-de-salm.de/archiv/#/document/9818)"		6.5	51.1
2355	4.12.2026	14:57:52	"""J’ai reçu presque au moment de mon départ, Monsieur, une très bonne petite lettre de vous "" à Villenave, 1836-06-13 (https://constance-de-salm.de/archiv/#/document/9774)"		6.5	51.1
2356	4.12.2026	17:28:36	"""Il y a déjà quelque temps, Monsieur, que j’ai reçu une bonne et grande lettre de vous; "" à Jullien de Paris, 1836-09-27 (https://constance-de-salm.de/archiv/#/document/9849)"		6.5	51.1
2357	5.12.2026	11:23:39	"""Je ne puis vous dire, ma chère amie, combien de fois je me suis reproché de ne vous avoir pas encore écrit "" à Naigeon, 1836-10-03 (https://constance-de-salm.de/archiv/#/document/9851)"		6.5	51.1
2358	5.12.2026	16:13:43	"""Je ne puis vous dire, Monsieur, à quel point j’ai été charmée de recevoir votre toute aimable lettre"" à Sanson de Pongerville, 1836-08-13 (https://constance-de-salm.de/archiv/#/document/9832)"		6.5	51.1
2359	6.12.2026	11:53:32	"""J’envoie aujourd’hui à Monsieur Drais, Monsieur, plusieurs billets d’amis, et je veux qu’il y en ait un pour vous. "" à Sanson de Pongerville, 1836-08-25 (https://constance-de-salm.de/archiv/#/document/9837)"		6.5	51.1
2360	6.12.2026	16:39:21	"""Il y a bien longtemps, mon très cher Général, que je vous ai écrit; "" à Saint-Mars, 1836-10-22 (https://constance-de-salm.de/archiv/#/document/9856)"		6.5	51.1
2361	7.12.2026	16:13:13	"""Mille remerciments, Monsieur, de l’article du Journal de Paris que vous m’avez envoyé. "" à Raboteau, 1836-09-16 (https://constance-de-salm.de/archiv/#/document/9844)"		6.5	51.1
2362	7.12.2026	07:04:09	"""C’est avec beaucoup de satisfaction, Monsieur, que j’ai trouvé votre nom dans la quadruple lettre "" à Depping, 1836-11-27 (https://constance-de-salm.de/archiv/#/document/9863)"		6.5	51.1
2363	8.12.2026	18:14:08	"""Nous avons lu avec la plus grande attention la lettre que mon beau-frère nous a écrite relativement au projet "" à Salm-Reifferscheidt-Dyck, 1819-12-27 (https://constance-de-salm.de/archiv/#/document/9899)"		6.5	51.1
2364	8.12.2026	10:25:20	"""Je suis inquiète de vous, ma chère cousine, de votre santé, de celle de votre famille. "" à Français, 1840-11-12 (https://constance-de-salm.de/archiv/#/document/10022)"		6.5	51.1
2365	9.12.2026	07:45:28	"""J'ai bien de l'impatience, Monsieur, d'apprendre que vous avez enfin commencé l'attaque en calomnie"" à Evelt, 1828-10-23 (https://constance-de-salm.de/archiv/#/document/10142)"		6.5	51.1
2366	9.12.2026	11:19:02	"""Nous nous perdons tout à fait de vue, Madame et ancienne amie, et il est si peu dans mon caractère "" à Salis, 1829-05-05 (https://constance-de-salm.de/archiv/#/document/10344)"		2.3488	48.85341
2367	10.12.2026	10:56:18	"""Vous avez bien raison d'être étonné de mon silence, Madame et chère amie,  "" à Salis, nan (https://constance-de-salm.de/archiv/#/document/10337)"		2.3488	48.85341
2368	10.12.2026	16:55:04	"""Je retourne dans deux jours à Dyck, mon ancienne amie, et je ne veux pas quitter Paris sans vous en prévenir"" à Salis, 1838-07-22 (https://constance-de-salm.de/archiv/#/document/10370)"			
2369	11.12.2026	13:58:45	"""J’ai reçu, Mademoiselle, votre lettre du 23 floréal; je suis fort sensible à la gratitude "" à Salis, 1798-05-31 (https://constance-de-salm.de/archiv/#/document/10394)"			
2370	11.12.2026	20:14:57	"""Ne soyez ni inquiète, ni étonnée, Mademoiselle, de ne pas recevoir une réponse "" à Salis, 1799-01-09 (https://constance-de-salm.de/archiv/#/document/10399)"			
2371	12.12.2026	17:14:35	"""Me voilà à la campagne, Madame et bien chère amie. "" à Salis, nan (https://constance-de-salm.de/archiv/#/document/10363)"		6.5	51.1
2372	12.12.2026	11:45:24	"""Depuis que je suis ici, mon ancienne amie, j'espérais sans cesse vous voir arriver,"" à Salis, 1834-07-10 (https://constance-de-salm.de/archiv/#/document/10356)"		2.3488	48.85341
2373	13.12.2026	19:55:04	"""Je reçois votre seconde lettre, mon ancienne amie, et j'y réponds à l'instant; je me reproche bien "" à Salis, 1841-04-14 (https://constance-de-salm.de/archiv/#/document/10375)"		2.3488	48.85341
2374	13.12.2026	07:56:45	"""Je suis étonnée, ma chère amie, de ne pas recevoir de vos nouvelles depuis quelque temps"" à Salis, 1800-05-02 (https://constance-de-salm.de/archiv/#/document/10419)"			
2375	14.12.2026	17:48:31	"""J’ai reçu vos deux lettres, ma chère amie, et j’y aurais répondu plutôt (sic) "" à Salis, 1800-06-29 (https://constance-de-salm.de/archiv/#/document/10421)"			
2376	14.12.2026	12:12:08	"""Votre lettre a renouvellé [sic] en moi le sentiment de bien des douleurs,"" à Salis, 1822-09-01 (https://constance-de-salm.de/archiv/#/document/10438)"		6.5	51.1
2377	15.12.2026	19:25:17	"""Il me serait impossible de vous dire, ma bien chère amie, combien de fois "" à Salis, 1837-02-06 (https://constance-de-salm.de/archiv/#/document/10440)"		2.3488	48.85341
2378	15.12.2026	07:04:38	"""J’ai enfin reçu de vos nouvelles, ma chère amie, et j’en suis fort contente. "" à Salis, nan (https://constance-de-salm.de/archiv/#/document/10426)"			
2379	16.12.2026	17:18:35	"""On m'écrit, Monsieur, que vous êtes malade, et quoique je ne me porte guère bien non plus, je veux me rappeler à votre si bon souvenir."" à Gohier, 1830-06-01 (https://constance-de-salm.de/archiv/#/document/10483)"		6.5	51.1
2380	16.12.2026	11:02:00	"""Cher frère, un ouragan qui a duré 4 jours, m’a retenue à Dyck, mes malles faites. "" à Théis, nan (https://constance-de-salm.de/archiv/#/document/10527)"			
2381	17.12.2026	10:29:28	"""Je reçois à l’instant ta lettre, cher frère, et j’y réponds à l’instant aussi "" à Théis, 1825-11-26 (https://constance-de-salm.de/archiv/#/document/10642)"		6.08342	50.77664
2382	17.12.2026	07:01:46	"""Cher frère, j’ai un moment de liberté, et je veux jaser avec toi. "" à Théis, 1825-08-14 (https://constance-de-salm.de/archiv/#/document/10623)"		6.5	51.1
2383	18.12.2026	07:30:24	"""Puisqu’il faut s’étrenner, en ce moment joyeux, / voici du sable d’or, d’excellent pain d‘épices."" à Prous, 1818-01-02 (https://constance-de-salm.de/archiv/#/document/10635)"		6.5	51.1
2384	18.12.2026	13:39:17	"""Je crois te faire plaisir, comme je m’en fais à moi-même, cher frère, en joignant "" à Théis, nan (https://constance-de-salm.de/archiv/#/document/10647)"			
2385	19.12.2026	09:09:36	"""Au moment où cette lettre allait partir, cher frère, je recois la tienne. "" à Théis, 1825-09-07 (https://constance-de-salm.de/archiv/#/document/10628)"		6.5	51.1
2386	19.12.2026	11:35:04	"""Je suis ici, depuis trois jours, cher frère, j’ai écrit dix lettres d’affaires, et d’amis, et je veux t’annoncer "" à Théis, 1829-05-25 (https://constance-de-salm.de/archiv/#/document/10755)"		6.08342	50.77664
2387	20.12.2026	08:30:01	"""Voici, cher frère, une lettre pour ta fille, je ne te répèterai pas ce que je lui dis; "" à Théis, 1828-11-20 (https://constance-de-salm.de/archiv/#/document/10743)"		6.08342	50.77664
2388	20.12.2026	07:21:31	"""Voilà bien longtemps que je ne t’ai écrit, cher frère; mais j’avais à Paris de tes nouvelles "" à Théis, 1831-08-12 (https://constance-de-salm.de/archiv/#/document/10801)"		6.5	51.1
2389	21.12.2026	18:49:05	"""Je ne puis voir arriver cette fatale date, cher frère, sans penser à notre digne mère, et sans éprouver le besoin "" à Théis, 1831-12-02 (https://constance-de-salm.de/archiv/#/document/10806)"		6.08342	50.77664
2390	21.12.2026	10:10:05	"""Cher frère, je t’ai supposé si occupé dans ces premiers moments, et j’ai été si souffrante "" à Théis, nan (https://constance-de-salm.de/archiv/#/document/10786)"		6.5	51.1
2391	22.12.2026	14:33:44	"""Je veux joindre un mot pour toi, ma chère amie, à la lettre que j’écris à ton père. "" à Théis, 1832-07-16 (https://constance-de-salm.de/archiv/#/document/10818)"		6.5	51.1
2392	22.12.2026	20:41:16	"""Je vous ai écrit, Monsieur, hier et avant-hier, et je vous avais aussi envoyé "" à Drais, 1834-12-05 (https://constance-de-salm.de/archiv/#/document/10849)"		6.5	51.1
2393	23.12.2026	12:05:03	"""J’ai reçu ta lettre, il y a peu de jours, cher frère; elle s’est croisée avec la mienne "" à Théis, 1832-08-16 (https://constance-de-salm.de/archiv/#/document/10820)"		6.5	51.1
2394	23.12.2026	15:29:41	"""J’aurais désiré pouvoir te répondre peu de jours après avoir reçu ta lettre, mon cher Adolphe;"" à Théis, 1832-10-10 (https://constance-de-salm.de/archiv/#/document/10825)"		6.5	51.1
2395	24.12.2026	10:25:41	"""Cher frère, je reçois à l’instant ta lettre qui me cause une révolution; j’en suis toute tremblante "" à Théis, 1833-07-14 (https://constance-de-salm.de/archiv/#/document/10832)"		2.3488	48.85341
2396	24.12.2026	20:48:50	"""Je n’entends pas parler de toi, cher frère, tu attends que je te donne de mes nouvelles "" à Théis, 1838-05-25 (https://constance-de-salm.de/archiv/#/document/10902)"		2.3488	48.85341
2397	25.12.2026	09:47:15	"""Je veux t'apprendre, cher frère, que je suis ici depuis huit à dix jours"" à Théis, 1837-07-27 (https://constance-de-salm.de/archiv/#/document/10894)"		6.5	51.1
2398	25.12.2026	15:10:20	"""On m’a remis ta lettre à mon arrivée ici, cher frère, elle m’a fait le plus grand plaisir. "" à Théis, 1840-03-24 (https://constance-de-salm.de/archiv/#/document/10940)"		2.3488	48.85341
2399	26.12.2026	13:32:30	"""J’ai reçu ta dernière lettre, cher frère, deux jours après t’avoir écrit; "" à Théis, 1840-02-01 (https://constance-de-salm.de/archiv/#/document/10938)"		6.08342	50.77664
2400	26.12.2026	19:44:43	"""Enfin, cher frère, je commence à me porter un peu moins mal "" à Théis, 1841-03-02 (https://constance-de-salm.de/archiv/#/document/10952)"		2.3488	48.85341
2401	27.12.2026	07:42:35	"""Monsieur le baron, je m’empresse, comme vous en avez témoigné le désir"" à Théis, 1839-04-05 (https://constance-de-salm.de/archiv/#/document/10926)"		2.3488	48.85341
2402	27.12.2026	09:21:44	"""Je vous ai écrit un mot d’Aix-la-Chapelle, Monsieur, pour vous dire que j’avais reçu votre seconde lettre "" à Villenave, 1827-09-26 (https://constance-de-salm.de/archiv/#/document/10995)"		6.5	51.1
2403	28.12.2026	14:00:00	"""Vous serez bien étonné, Monsieur, de recevoir si tard la lettre que je joins à celle-ci "" à Depping, nan (https://constance-de-salm.de/archiv/#/document/10971)"			
2404	28.12.2026	16:51:07	"""Le Prince et la Princesse de Salm prient Messieurs, Madame de Villenave et Madame Waldor "" à Villenave, 1828-03-01 (https://constance-de-salm.de/archiv/#/document/11001)"		2.3488	48.85341
2405	29.12.2026	19:41:36	"""Méconnaître le mérite / d’une œuvre grande ou petite, / sottement la laisser là, / c’est un vrai tort que cela ;"" à Raboteau, 1818-09-08 (https://constance-de-salm.de/archiv/#/document/11051)"		6.5	51.1
2406	29.12.2026	14:35:24	"""Monsieur Masselin m’apprend, Monsieur, que vous êtes étonné de ne pas recevoir de mes nouvelles"" à Pailliet, 1829-01-21 (https://constance-de-salm.de/archiv/#/document/11068)"		6.08342	50.77664
2407	30.12.2026	09:09:15	"""Je reçois cette lettre, Monsieur, au moment où j’adresse un paquet de lettres à Monsieur Drais "" à Villenave, 1830-12-25 (https://constance-de-salm.de/archiv/#/document/11020)"		6.08342	50.77664
2408	30.12.2026	12:41:51	"""Je rappelle à Monsieur Villenave qu’il m’a promis que Monsieur son fils porterait chez Monsieur Barbier "" à Villenave, 1838-04-11 (https://constance-de-salm.de/archiv/#/document/11037)"			
2409	31.12.2026	17:13:52	"""La Princesse de Salm est si fatiguée de son petit voyage "" à Villenave, 1831-07-13 (https://constance-de-salm.de/archiv/#/document/11032)"			
2410	31.12.2026	08:26:00	"""Je reçois ta lettre du 25, cher frère, tu ne m’envoies pas encore la note"" à Théis, 1840-09-29 (https://constance-de-salm.de/archiv/#/document/11171)"		6.5	51.1
2411	1.1.2027	18:56:03	"""J’ai reçu il y a quelque temps, Monsieur, une nouvelle significative que je joins à cette lettre "" à Pailliet, 1828-09-12 (https://constance-de-salm.de/archiv/#/document/11126)"		6.5	51.1
2412	1.1.2027	19:49:49	"""J’ai reçu votre lettre il y a quelque temps, ma chère amie, elle m’a fait beaucoup de plaisir ;"" à Naigeon, 1840-11-19 (https://constance-de-salm.de/archiv/#/document/11176)"		6.5	51.1
2413	2.1.2027	12:19:35	"""Comme j'espère que votre santé est rétablie, Monsieur, "" à N.N., 1837-01-14 (https://constance-de-salm.de/archiv/#/document/11145)"		2.3488	48.85341
2414	2.1.2027	08:53:00	"""Voilà, mon cher voisin, la lettre dont nous sommes convenus"" à Ladoucette, nan (https://constance-de-salm.de/archiv/#/document/11258)"			
2415	3.1.2027	13:28:24	"""Je suis si souffrante aujourd'hui, mon cher voisin, qu'en vous envoyant mes biographies j'ai oublié net d'y joindre les citations"" à Ladoucette, 1842-05-12 (https://constance-de-salm.de/archiv/#/document/11260)"			
2416	3.1.2027	20:08:03	"""En partant de Paris, Monsieur, j’avais promis au jeune Villenave dont, je crois, vous connaissez le père,"" à Reiffenberg, 1841-09-08 (https://constance-de-salm.de/archiv/#/document/11246)"		6.5	51.1
2417	4.1.2027	10:13:35	"""J’ai reçu exactement, Monsieur, vos très intéressantes lettres (dont la dernière est datée de Romans)"" à Jullien de Paris, 1841-11-17 (https://constance-de-salm.de/archiv/#/document/11265)"		6.5	51.1
2418	4.1.2027	10:38:14	"""Lorsque vous avez été partie [sic] hier, chère et aimable dame, j’ai regrettée [sic], tout à coup, "" à Waldor, 1837-03-08 (https://constance-de-salm.de/archiv/#/document/11272)"		2.3488	48.85341
2419	5.1.2027	19:20:21	"""Il y a bien longtemps que je ne vous ai vu, Monsieur. "" à Villenave, 1842-03-02 (https://constance-de-salm.de/archiv/#/document/11277)"			
2420	5.1.2027	19:55:50	"""Je me hâte de répondre, Monsieur, à la lettre que j’ai reçue de vous hier."" à Pailliet, 1826-01-28 (https://constance-de-salm.de/archiv/#/document/11328)"		2.3488	48.85341
2421	6.1.2027	13:16:18	"""Je reçois votre lettre, Monsieur, au moment où je pensais à vous écrire ;"" à Pailliet, 1826-04-04 (https://constance-de-salm.de/archiv/#/document/11330)"			
2422	6.1.2027	14:43:25	"""J'ai reçu, Monsieur, votre dernière lettre avec la copie du jugement "" à Pailliet, 1825-11-17 (https://constance-de-salm.de/archiv/#/document/11347)"		6.5	51.1
2423	7.1.2027	08:46:57	"""Je n’entends pas parler de vous, Monsieur, et je m’en alarme "" à Pailliet, 1829-05-01 (https://constance-de-salm.de/archiv/#/document/11354)"		2.3488	48.85341
2424	7.1.2027	19:14:04	"""Je reçois enfin, Monsieur, une longue lettre de M. Dufour"" à Pailliet, 1825-09-11 (https://constance-de-salm.de/archiv/#/document/11342)"		6.5	51.1
2425	8.1.2027	14:29:40	"""Son Altesse, Monsieur, a été dangereusement malade"" à Pailliet, nan (https://constance-de-salm.de/archiv/#/document/11335)"		6.5	51.1
2426	8.1.2027	08:00:49	"""La Princesse de Salm-Dyck, n’ayant pas eu l’honneur de trouver, hier, Madame la baronne de Werther"" à Werther, nan (https://constance-de-salm.de/archiv/#/document/11304)"			
2427	9.1.2027	11:58:08	"""Je reçois votre seconde lettre, Monsieur, et j’y réponds à l’instant,"" à Pailliet, 1826-07-28 (https://constance-de-salm.de/archiv/#/document/11359)"		6.5	51.1
2428	9.1.2027	17:38:07	"""J’étais sur le point de quitter la campagne, Monsieur, lorsque j’ai reçu votre dernière lettre."" à Pailliet, 1826-12-25 (https://constance-de-salm.de/archiv/#/document/11361)"			
2429	10.1.2027	14:50:34	"""Je vous ai envoyé hier, Monsieur, la signification du jugement"" à Pailliet, 1827-04-13 (https://constance-de-salm.de/archiv/#/document/11366)"		2.3488	48.85341
2430	10.1.2027	10:14:31	"""Si jamais il m'a été pénible d'être retenue chez moi, c'est bien en ce moment"" à Esterházy von Galantha, 1820-06-20 (https://constance-de-salm.de/archiv/#/document/4546)"		6.5	51.1
2431	11.1.2027	18:35:22	"""Je suis ici depuis plus d'un mois, Monsieur et ami, et au moment de mon départ j'ai reçu votre réponse"" à Raboteau, 1822-03-29 (https://constance-de-salm.de/archiv/#/document/27)"		6.08342	50.77664
2432	11.1.2027	12:15:56	"""C’est aujourd’hui dimanche, Monsieur, mes enfants, comme vous le savez, sont partis depuis jeudi"" à Drais, 1844-03-17 (https://constance-de-salm.de/archiv/#/document/786)"		6.5	51.1
2433	12.1.2027	11:18:04	"""Ma réponse a croisé votre lettre, mon ancien ami, et je vous écris ce petit mot "" à Mentelle, 1814-09-10 (https://constance-de-salm.de/archiv/#/document/2327)"		6.5	51.1
2434	12.1.2027	09:56:36	"""Voici le livre que j’avais oublié…"" à Prous, 1812-08-05 (https://constance-de-salm.de/archiv/#/document/2776)"			
2435	13.1.2027	11:21:32	"""Comment se porte Monsieur Prous?"" à Prous, 1816-05-17 (https://constance-de-salm.de/archiv/#/document/2788)"		6.5	51.1
2436	13.1.2027	08:52:14	"""J'enverrai demain la lettre à mon mari; mais elle ne peut partir que jeudi."" à Prous, 1816-05-26 (https://constance-de-salm.de/archiv/#/document/2790)"			
2437	14.1.2027	16:10:19	"""Enfin je viens à vous, Monsieur et cher voisin."" à Prous, 1819-08-30 (https://constance-de-salm.de/archiv/#/document/2822)"		6.5	51.1
2438	14.1.2027	19:37:56	"""Depuis 2 jours, Monsieur, il me semblait que vous deviés m’écrire"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/2808)"			
2439	15.1.2027	11:54:28	"""Un mal de reins, de jambes, de dos, de partout "" à Prous, 1816-12-17 (https://constance-de-salm.de/archiv/#/document/2810)"			
2440	15.1.2027	09:37:00	"""Il y a dix mille ans que je voulais vous écrire, mon cher voisin; mais j'ai été si absorbée"" à Prous, 1820-03-20 (https://constance-de-salm.de/archiv/#/document/2827)"		6.5	51.1
2441	16.1.2027	13:31:09	"""Mille remerciements, Monsieur, de ce que vous savez bien, "" à Prous, 1816-03-30 (https://constance-de-salm.de/archiv/#/document/2783)"			
2442	16.1.2027	13:57:22	"""Seriez-vous assez bon, Monsieur, pour remettre à la chère Louise le morceau de gros de Naples"" à Prous, 1816-09-18 (https://constance-de-salm.de/archiv/#/document/2803)"			
2443	17.1.2027	15:33:57	"""J'ai aujourd'hui la famille Locquenghien; je serai bien charmée de vous avoir aussi, Monsieur,"" à Prous, 1816-06-20 (https://constance-de-salm.de/archiv/#/document/2795)"			
2444	17.1.2027	09:16:33	"""Je suis malade d'un terrible catarrhe qui me retient depuis"" à Prous, 1820-05-18 (https://constance-de-salm.de/archiv/#/document/2834)"			
2445	18.1.2027	12:31:45	"""Je reçois vos livres, et je les remettrai demain en place.  "" à Prous, 1821-02-05 (https://constance-de-salm.de/archiv/#/document/2839)"			
2446	18.1.2027	13:50:19	"""Toutes mes affaires sont finies; je suis donc tranquille;"" à Prous, 1821-08-28 (https://constance-de-salm.de/archiv/#/document/2841)"		6.5	51.1
2447	19.1.2027	10:43:42	"""Voici, mon voisin, quelques journaux"" à Prous, 1821-08-30 (https://constance-de-salm.de/archiv/#/document/2846)"			
2448	19.1.2027	16:24:10	"""On m’a dit que ces dames étaient dans les plaisirs de Crefvelt…"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/2853)"			
2449	20.1.2027	14:20:48	"""Que de tems écoulé depuis que je ne vous ai écrit, chère Princesse,"" à Thurn und Taxis, 1820-10-20 (https://constance-de-salm.de/archiv/#/document/3010)"			
2450	20.1.2027	11:14:21	"""Pardonnez mon long silence, mon ancien ami."" à Mentelle, 1815-10-26 (https://constance-de-salm.de/archiv/#/document/3293)"		6.5	51.1
2451	21.1.2027	11:48:05	"""Vous voilà nommé député! / Par l’amour du bien transporté, / Hâtez-vous donc de faire / Eh bien! "" à Ladoucette, nan (https://constance-de-salm.de/archiv/#/document/3678)"			
2452	21.1.2027	12:14:32	"""Je ne vous dirai plus je ne puis vous écrire, "" à Raboteau, 1820-01-20 (https://constance-de-salm.de/archiv/#/document/3983)"		6.5	51.1
2453	22.1.2027	12:34:17	"""Mon ancien ami, un de mes premiers soins en arrivant est de vous écrire un mot."" à Raboteau, 1819-05-14 (https://constance-de-salm.de/archiv/#/document/3976)"		6.5	51.1
2454	22.1.2027	12:39:35	"""Le paquet qui contient vos livres, Monsieur, est depuis assez longtemps en route"" à Barbier, 1816-03-21 (https://constance-de-salm.de/archiv/#/document/4296)"		6.5	51.1
2455	23.1.2027	11:21:14	"""Voilà le carton, Monsieur, il vient en droite ligne de Paris;"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/4309)"		6.5	51.1
2456	23.1.2027	18:55:57	"""Pardonnez mon long silence, mon ancien ami. "" à Mentelle, 1815-10-26 (https://constance-de-salm.de/archiv/#/document/4277)"		6.5	51.1
2457	24.1.2027	20:09:29	"""Votre aimable lettre est venue bien à propos, Monsieur, "" à Prous, 1815-12-30 (https://constance-de-salm.de/archiv/#/document/4284)"		6.5	51.1
2458	24.1.2027	08:37:28	"""Voici, Monsieur, une lettre pour un ancien maire de Liedberg."" à Prous, 1816-04-24 (https://constance-de-salm.de/archiv/#/document/4304)"		6.5	51.1
2459	25.1.2027	19:23:30	"""Voici, Monsieur et ami, un petit mot pour Madame votre fille."" à Raboteau, 1817-06-14 (https://constance-de-salm.de/archiv/#/document/4366)"		6.5	51.1
2460	25.1.2027	18:49:26	"""Je commence cette lettre, Monsieur et véritable ami, dans un petit château de mon mari"" à Raboteau, 1816-09-30 (https://constance-de-salm.de/archiv/#/document/4330)"		7.01667	50.73333
2461	26.1.2027	16:24:55	"""Je laisse cueillir des fraises, Monsieur, je suis charmée du ce qu'elles vous ont fait du bien, et à ces dames."" à Prous, 1816-07-11 (https://constance-de-salm.de/archiv/#/document/4316)"		6.5	51.1
2462	26.1.2027	20:25:20	"""N'ayant lu votre lettre qu'en passant hier, Monsieur, "" à Prous, 1816-05-27 (https://constance-de-salm.de/archiv/#/document/4311)"		6.5	51.1
2463	27.1.2027	08:00:39	"""Nous voici enfin de retour, Monsieur, grâce au jury."" à Prous, 1816-11-22 (https://constance-de-salm.de/archiv/#/document/4335)"		6.5	51.1
2464	27.1.2027	14:41:11	"""En vérité, Monsieur et véritable ami, vous devez être fâché contre moi,"" à Raboteau, 1817-12-01 (https://constance-de-salm.de/archiv/#/document/4405)"		6.5	51.1
2465	28.1.2027	11:05:22	"""Je reçois votre dernière lettre, Monsieur et ami, et je m'empresse d'y répondre"" à Barbier, 1817-08-23 (https://constance-de-salm.de/archiv/#/document/4378)"		6.5	51.1
2466	28.1.2027	15:46:52	"""Enfin, Monsieur, j'ai reçu hier le journal qui m'annonçait le dénouement de mon affaire:"" à Barbier, 1817-08-31 (https://constance-de-salm.de/archiv/#/document/4380)"		6.5	51.1
2467	29.1.2027	18:57:56	"""Je m'ennuie fort, Monsieur et ami, de n'avoir pas le journal"" à Raboteau, 1817-07-25 (https://constance-de-salm.de/archiv/#/document/4373)"		6.5	51.1
2468	29.1.2027	12:49:49	"""C'est à vous que j'écris cette fois, Madame, je ne veux pas déranger Monsieur Laya"" à Laya, 1817-12-22 (https://constance-de-salm.de/archiv/#/document/4417)"		6.5	51.1
2469	30.1.2027	08:21:25	"""Je vous écris à Compiègne, où vous devez être, Monsieur, comme je le vois"" à Barbier, 1817-09-10 (https://constance-de-salm.de/archiv/#/document/4385)"		6.5	51.1
2470	30.1.2027	15:11:53	"""C'était hier ma fête, mon ancien ami, et je me la donne en écrivant à mes amis"" à Duval, 1817-12-13 (https://constance-de-salm.de/archiv/#/document/4412)"		6.5	51.1
2471	31.1.2027	09:18:16	"""C'est à vous cette fois que je veux écrire, Monsieur, j'ai un compliment à vous faire."" à Laya, 1817-09-30 (https://constance-de-salm.de/archiv/#/document/4392)"		6.5	51.1
2472	31.1.2027	11:50:45	"""Il y a bien longtemps, Monsieur, que je projette de vous écrire, "" à Laya, 1818-07-26 (https://constance-de-salm.de/archiv/#/document/4443)"		6.5	51.1
2473	1.2.2027	20:52:58	"""J'ai reçu votre lettre avec grand plaisir, Monsieur, elle s'est croisée avec la mienne."" à Barbier, 1819-05-29 (https://constance-de-salm.de/archiv/#/document/4474)"		6.5	51.1
2474	1.2.2027	11:45:00	"""Mille remerciments [sic] des bulletins."" à Prous, 1818-09-20 (https://constance-de-salm.de/archiv/#/document/4450)"		6.5	51.1
2475	2.2.2027	19:22:48	"""L'hiver, le froid, la solitude, des rhumes à guérir, des lettres à dicter"" à Lantier, 1818-03-10 (https://constance-de-salm.de/archiv/#/document/4431)"		6.5	51.1
2476	2.2.2027	16:17:12	"""La société de Dyck a reçu avec le plus grand plaisir tout ce que Monsieur Prous"" à Prous, 1818-04-09 (https://constance-de-salm.de/archiv/#/document/4436)"		6.5	51.1
2477	3.2.2027	17:21:23	"""Je serais bien confuse de mon long silence, Monsieur, si je ne savais"" à Barbier, 1819-08-20 (https://constance-de-salm.de/archiv/#/document/4479)"		6.5	51.1
2478	3.2.2027	15:33:09	"""Chère et aimable princesse, j'ai fait quelques changements à la petite pièce de vers "" à Thurn und Taxis, 1819-09-07 (https://constance-de-salm.de/archiv/#/document/4481)"			
2479	4.2.2027	20:39:43	"""J'ai pris la part la plus vive au malheur qui vous est arrivé, mon ancien ami."" à Thurot, 1820-02-26 (https://constance-de-salm.de/archiv/#/document/4498)"		6.5	51.1
2480	4.2.2027	15:31:19	"""Excusez, Monsieur et ami, si je ne vous écris pas de ma main;"" à Barbier, 1820-04-18 (https://constance-de-salm.de/archiv/#/document/4518)"		6.5	51.1
2481	5.2.2027	13:29:49	"""Il y a dix mille ans que je voulais vous écrire, mon cher voisin; mais j'ai été si absorbée"" à Prous, 1820-03-20 (https://constance-de-salm.de/archiv/#/document/4506)"		6.5	51.1
